relationship_degree,category,requester_age,candidate_gender,requester_city,candidate_city,is_successful
1,repair,30s,male,미추홀구,미추홀구,1
3,life_helper,50s+,male,미추홀구,미추홀구,0
2,senior_support,20s,male,미추홀구,미추홀구,0
1,pest_control,30s,male,미추홀구,미추홀구,1
3,repair,30s,female,미추홀구,미추홀구,1
3,senior_support,30s,male,미추홀구,미추홀구,0
3,repair,40s,female,미추홀구,미추홀구,0
1,pest_control,20s,female,미추홀구,미추홀구,1
3,life_helper,50s+,female,미추홀구,미추홀구,0
1,cleaning,40s,male,미추홀구,미추홀구,1
2,cleaning,30s,male,미추홀구,미추홀구,1
1,life_helper,30s,male,미추홀구,미추홀구,0
2,tech_service,30s,male,미추홀구,미추홀구,0
3,cleaning,20s,female,미추홀구,미추홀구,1
1,cleaning,40s,male,미추홀구,미추홀구,1
2,tech_service,20s,female,미추홀구,미추홀구,0
3,repair,50s+,female,미추홀구,미추홀구,0
1,pest_control,30s,female,미추홀구,미추홀구,1
1,repair,20s,male,미추홀구,미추홀구,1
2,life_helper,50s+,female,미추홀구,미추홀구,0
2,cleaning,50s+,female,미추홀구,미추홀구,1
2,senior_support,20s,female,미추홀구,미추홀구,1
3,cleaning,30s,male,미추홀구,미추홀구,0
1,tech_service,30s,female,미추홀구,미추홀구,0
3,life_helper,50s+,male,미추홀구,미추홀구,0
2,pest_control,20s,male,미추홀구,미추홀구,0
1,cleaning,20s,female,미추홀구,미추홀구,0
2,cleaning,40s,male,미추홀구,미추홀구,0
1,repair,30s,female,미추홀구,미추홀구,0
1,pest_control,20s,male,미추홀구,미추홀구,1
1,tech_service,30s,female,미추홀구,미추홀구,0
3,tech_service,40s,male,미추홀구,미추홀구,0
2,senior_support,40s,female,미추홀구,미추홀구,1
2,life_helper,40s,male,미추홀구,미추홀구,0
1,pest_control,20s,male,미추홀구,미추홀구,1
2,cleaning,40s,male,미추홀구,미추홀구,0
3,senior_support,50s+,male,미추홀구,미추홀구,0
1,pest_control,50s+,male,미추홀구,미추홀구,0
2,life_helper,40s,female,미추홀구,미추홀구,1
1,senior_support,30s,female,미추홀구,미추홀구,0
2,cleaning,20s,female,미추홀구,미추홀구,0
3,tech_service,50s+,male,미추홀구,미추홀구,1
1,senior_support,50s+,female,미추홀구,미추홀구,1
1,pest_control,30s,female,미추홀구,미추홀구,0
1,life_helper,30s,female,미추홀구,미추홀구,1
2,senior_support,20s,male,미추홀구,미추홀구,0
1,pest_control,40s,female,미추홀구,미추홀구,1
3,pest_control,30s,female,미추홀구,미추홀구,0
3,cleaning,20s,female,미추홀구,미추홀구,1
1,pest_control,20s,female,미추홀구,미추홀구,1
3,cleaning,20s,female,미추홀구,미추홀구,0
1,tech_service,50s+,male,미추홀구,미추홀구,0
3,life_helper,40s,male,미추홀구,미추홀구,0
1,pest_control,40s,male,미추홀구,미추홀구,0
2,tech_service,30s,male,미추홀구,미추홀구,1
2,senior_support,50s+,male,미추홀구,미추홀구,0
3,repair,30s,male,미추홀구,미추홀구,0
3,senior_support,20s,male,미추홀구,미추홀구,0
2,life_helper,40s,female,미추홀구,미추홀구,1
1,repair,50s+,female,미추홀구,미추홀구,1
2,tech_service,50s+,female,미추홀구,미추홀구,1
1,pest_control,30s,female,미추홀구,미추홀구,1
2,repair,50s+,female,미추홀구,미추홀구,1
2,tech_service,20s,male,미추홀구,미추홀구,1
3,cleaning,40s,female,미추홀구,미추홀구,1
2,cleaning,40s,female,미추홀구,미추홀구,0
2,senior_support,20s,male,미추홀구,미추홀구,0
3,pest_control,30s,female,미추홀구,미추홀구,1
3,cleaning,50s+,male,미추홀구,미추홀구,0
3,repair,20s,female,미추홀구,미추홀구,1
2,tech_service,40s,male,미추홀구,미추홀구,0
2,tech_service,20s,male,미추홀구,미추홀구,1
1,senior_support,40s,female,미추홀구,미추홀구,1
3,tech_service,30s,female,미추홀구,미추홀구,0
3,pest_control,40s,female,미추홀구,미추홀구,0
1,cleaning,20s,female,미추홀구,미추홀구,1
1,pest_control,30s,female,미추홀구,미추홀구,1
2,pest_control,40s,female,미추홀구,미추홀구,1
1,tech_service,40s,female,미추홀구,미추홀구,0
1,life_helper,40s,female,미추홀구,미추홀구,1
2,repair,30s,male,미추홀구,미추홀구,1
3,cleaning,50s+,female,미추홀구,미추홀구,0
2,senior_support,40s,male,미추홀구,미추홀구,0
1,life_helper,20s,male,미추홀구,미추홀구,0
2,life_helper,50s+,female,미추홀구,미추홀구,0
2,cleaning,50s+,female,미추홀구,미추홀구,0
2,pest_control,30s,female,미추홀구,미추홀구,0
3,tech_service,50s+,male,미추홀구,미추홀구,0
3,life_helper,40s,female,미추홀구,미추홀구,1
3,senior_support,20s,male,미추홀구,미추홀구,0
2,cleaning,40s,male,미추홀구,미추홀구,0
2,pest_control,20s,male,미추홀구,미추홀구,0
2,repair,40s,female,미추홀구,미추홀구,1
1,life_helper,30s,male,미추홀구,미추홀구,1
3,tech_service,20s,female,미추홀구,미추홀구,0
1,cleaning,20s,male,미추홀구,미추홀구,1
1,repair,50s+,male,미추홀구,미추홀구,1
2,repair,20s,female,미추홀구,미추홀구,0
2,repair,30s,male,미추홀구,미추홀구,1
3,life_helper,50s+,female,미추홀구,미추홀구,1
1,cleaning,40s,male,미추홀구,미추홀구,0
3,pest_control,20s,male,미추홀구,미추홀구,0
3,cleaning,50s+,male,미추홀구,미추홀구,0
3,senior_support,40s,female,미추홀구,미추홀구,0
2,pest_control,20s,female,미추홀구,미추홀구,0
2,tech_service,40s,female,미추홀구,미추홀구,0
2,tech_service,30s,female,미추홀구,미추홀구,0
3,cleaning,40s,male,미추홀구,미추홀구,1
3,cleaning,30s,female,미추홀구,미추홀구,0
1,repair,50s+,female,미추홀구,미추홀구,1
1,tech_service,40s,male,미추홀구,미추홀구,0
2,tech_service,30s,female,미추홀구,미추홀구,0
1,pest_control,40s,male,미추홀구,미추홀구,1
1,life_helper,40s,male,미추홀구,미추홀구,1
1,tech_service,50s+,female,미추홀구,미추홀구,1
3,life_helper,40s,female,미추홀구,미추홀구,0
2,repair,20s,male,미추홀구,미추홀구,1
2,senior_support,30s,female,미추홀구,미추홀구,0
3,cleaning,20s,male,미추홀구,미추홀구,0
3,repair,20s,male,미추홀구,미추홀구,0
2,senior_support,40s,male,미추홀구,미추홀구,0
1,pest_control,40s,male,미추홀구,미추홀구,1
2,repair,30s,male,미추홀구,미추홀구,1
1,repair,30s,female,미추홀구,미추홀구,1
1,repair,30s,male,미추홀구,미추홀구,1
3,senior_support,50s+,male,미추홀구,미추홀구,0
1,senior_support,50s+,female,미추홀구,미추홀구,1
2,pest_control,40s,female,미추홀구,미추홀구,0
1,tech_service,30s,female,미추홀구,미추홀구,1
2,senior_support,50s+,female,미추홀구,미추홀구,0
3,repair,20s,male,미추홀구,미추홀구,1
1,tech_service,20s,male,미추홀구,미추홀구,1
1,life_helper,30s,female,미추홀구,미추홀구,0
2,senior_support,50s+,female,미추홀구,미추홀구,1
3,pest_control,20s,female,미추홀구,미추홀구,0
3,tech_service,30s,male,미추홀구,미추홀구,1
1,cleaning,40s,male,미추홀구,미추홀구,0
1,senior_support,20s,female,미추홀구,미추홀구,1
3,pest_control,40s,female,미추홀구,미추홀구,0
3,tech_service,20s,female,미추홀구,미추홀구,0
2,cleaning,50s+,female,미추홀구,미추홀구,1
3,life_helper,30s,male,미추홀구,미추홀구,1
1,senior_support,30s,male,미추홀구,미추홀구,1
3,life_helper,40s,male,미추홀구,미추홀구,0
2,life_helper,50s+,male,미추홀구,미추홀구,0
3,cleaning,50s+,male,미추홀구,미추홀구,0
2,cleaning,50s+,female,미추홀구,미추홀구,0
3,repair,30s,female,미추홀구,미추홀구,1
2,repair,20s,female,미추홀구,미추홀구,0
1,cleaning,40s,male,미추홀구,미추홀구,0
1,pest_control,40s,female,미추홀구,미추홀구,1
1,pest_control,50s+,female,미추홀구,미추홀구,0
2,senior_support,50s+,male,미추홀구,미추홀구,1
1,cleaning,40s,female,미추홀구,미추홀구,1
1,tech_service,40s,female,미추홀구,미추홀구,1
2,senior_support,40s,male,미추홀구,미추홀구,1
1,tech_service,50s+,female,미추홀구,미추홀구,0
1,life_helper,30s,female,미추홀구,미추홀구,1
2,pest_control,30s,male,미추홀구,미추홀구,0
3,life_helper,20s,female,미추홀구,미추홀구,0
2,cleaning,50s+,male,미추홀구,미추홀구,1
3,pest_control,30s,female,미추홀구,미추홀구,0
1,tech_service,30s,male,미추홀구,미추홀구,1
3,repair,40s,female,미추홀구,미추홀구,0
1,cleaning,20s,female,미추홀구,미추홀구,0
1,cleaning,50s+,female,미추홀구,미추홀구,1
1,tech_service,20s,male,미추홀구,미추홀구,0
1,repair,30s,female,미추홀구,미추홀구,1
3,cleaning,50s+,female,미추홀구,미추홀구,0
3,cleaning,20s,female,미추홀구,미추홀구,0
1,cleaning,30s,female,미추홀구,미추홀구,1
2,senior_support,30s,male,미추홀구,미추홀구,1
2,pest_control,20s,female,미추홀구,미추홀구,1
2,pest_control,40s,male,미추홀구,미추홀구,1
1,life_helper,30s,female,미추홀구,미추홀구,1
1,pest_control,30s,male,미추홀구,미추홀구,0
2,pest_control,50s+,female,미추홀구,미추홀구,0
2,repair,50s+,female,미추홀구,미추홀구,0
3,cleaning,40s,male,미추홀구,미추홀구,0
2,life_helper,40s,female,미추홀구,미추홀구,1
3,cleaning,20s,male,미추홀구,미추홀구,0
1,senior_support,20s,male,미추홀구,미추홀구,1
3,life_helper,20s,female,미추홀구,미추홀구,0
2,repair,30s,female,미추홀구,미추홀구,0
3,senior_support,30s,female,미추홀구,미추홀구,0
2,senior_support,20s,female,미추홀구,미추홀구,1
2,repair,30s,male,미추홀구,미추홀구,1
3,senior_support,20s,male,미추홀구,미추홀구,0
1,tech_service,40s,male,미추홀구,미추홀구,0
1,repair,20s,male,미추홀구,미추홀구,1
2,pest_control,40s,female,미추홀구,미추홀구,0
3,senior_support,30s,female,미추홀구,미추홀구,0
3,senior_support,50s+,female,미추홀구,미추홀구,0
1,tech_service,40s,female,미추홀구,미추홀구,1
2,repair,30s,male,미추홀구,미추홀구,1
3,senior_support,50s+,female,미추홀구,미추홀구,1
1,pest_control,20s,male,미추홀구,미추홀구,0
1,tech_service,20s,male,미추홀구,미추홀구,0
2,pest_control,30s,male,미추홀구,미추홀구,1
2,senior_support,20s,female,미추홀구,미추홀구,1
3,cleaning,20s,female,미추홀구,미추홀구,0
1,senior_support,30s,male,미추홀구,미추홀구,1
3,life_helper,20s,male,미추홀구,미추홀구,1
2,tech_service,50s+,female,미추홀구,미추홀구,1
3,repair,30s,female,미추홀구,미추홀구,0
3,pest_control,40s,female,미추홀구,미추홀구,0
2,tech_service,20s,male,미추홀구,미추홀구,1
1,cleaning,20s,female,미추홀구,미추홀구,1
1,life_helper,50s+,male,미추홀구,미추홀구,1
1,life_helper,30s,male,미추홀구,미추홀구,0
1,tech_service,30s,male,미추홀구,미추홀구,1
2,tech_service,20s,male,미추홀구,미추홀구,0
3,life_helper,20s,female,미추홀구,미추홀구,1
3,pest_control,50s+,female,미추홀구,미추홀구,0
2,senior_support,20s,female,미추홀구,미추홀구,0
3,pest_control,50s+,female,미추홀구,미추홀구,0
3,tech_service,50s+,female,미추홀구,미추홀구,1
1,pest_control,30s,female,미추홀구,미추홀구,1
2,senior_support,30s,female,미추홀구,미추홀구,1
1,senior_support,30s,male,미추홀구,미추홀구,0
2,pest_control,30s,male,미추홀구,미추홀구,0
2,cleaning,30s,female,미추홀구,미추홀구,1
2,life_helper,20s,male,미추홀구,미추홀구,1
1,senior_support,50s+,male,미추홀구,미추홀구,0
2,cleaning,50s+,male,미추홀구,미추홀구,1
3,cleaning,40s,female,미추홀구,미추홀구,0
2,cleaning,20s,male,미추홀구,미추홀구,0
1,pest_control,20s,female,미추홀구,미추홀구,1
2,life_helper,50s+,male,미추홀구,미추홀구,1
1,cleaning,50s+,male,미추홀구,미추홀구,1
3,life_helper,20s,female,미추홀구,미추홀구,0
1,cleaning,40s,male,미추홀구,미추홀구,1
1,tech_service,20s,male,미추홀구,미추홀구,1
2,cleaning,40s,male,미추홀구,미추홀구,1
2,repair,30s,female,미추홀구,미추홀구,0
1,senior_support,30s,male,미추홀구,미추홀구,0
3,pest_control,50s+,male,미추홀구,미추홀구,0
1,pest_control,30s,male,미추홀구,미추홀구,1
1,repair,20s,female,미추홀구,미추홀구,0
2,cleaning,20s,male,미추홀구,미추홀구,0
1,tech_service,40s,female,미추홀구,미추홀구,0
3,senior_support,40s,male,미추홀구,미추홀구,0
3,cleaning,40s,male,미추홀구,미추홀구,0
2,repair,30s,female,미추홀구,미추홀구,1
3,life_helper,20s,male,미추홀구,미추홀구,0
1,pest_control,30s,male,미추홀구,미추홀구,0
3,tech_service,20s,male,미추홀구,미추홀구,0
2,life_helper,30s,male,미추홀구,미추홀구,0
1,cleaning,20s,male,미추홀구,미추홀구,1
3,repair,50s+,female,미추홀구,미추홀구,0
3,life_helper,50s+,male,미추홀구,미추홀구,1
3,senior_support,30s,male,미추홀구,미추홀구,0
2,tech_service,50s+,female,미추홀구,미추홀구,0
2,repair,40s,female,미추홀구,미추홀구,1
2,tech_service,50s+,female,미추홀구,미추홀구,1
3,life_helper,30s,male,미추홀구,미추홀구,0
3,repair,50s+,male,미추홀구,미추홀구,1
1,cleaning,40s,female,미추홀구,미추홀구,0
2,cleaning,50s+,male,미추홀구,미추홀구,0
1,cleaning,30s,male,미추홀구,미추홀구,1
3,repair,40s,female,미추홀구,미추홀구,0
1,repair,20s,male,미추홀구,미추홀구,0
1,tech_service,40s,male,미추홀구,미추홀구,0
3,cleaning,20s,female,미추홀구,미추홀구,0
3,pest_control,20s,female,미추홀구,미추홀구,1
3,tech_service,30s,female,미추홀구,미추홀구,0
2,repair,50s+,female,미추홀구,미추홀구,0
1,life_helper,40s,male,미추홀구,미추홀구,0
1,pest_control,30s,female,미추홀구,미추홀구,0
3,cleaning,40s,male,미추홀구,미추홀구,0
1,pest_control,40s,male,미추홀구,미추홀구,1
1,repair,40s,male,미추홀구,미추홀구,1
3,tech_service,50s+,male,미추홀구,미추홀구,0
1,life_helper,50s+,female,미추홀구,미추홀구,1
2,pest_control,30s,male,미추홀구,미추홀구,0
3,pest_control,30s,male,미추홀구,미추홀구,0
3,life_helper,50s+,male,미추홀구,미추홀구,1
1,pest_control,40s,female,미추홀구,미추홀구,1
3,life_helper,50s+,female,미추홀구,미추홀구,0
3,senior_support,30s,male,미추홀구,미추홀구,0
3,cleaning,50s+,female,미추홀구,미추홀구,0
2,cleaning,30s,female,미추홀구,미추홀구,1
3,repair,40s,male,미추홀구,미추홀구,0
3,pest_control,40s,male,미추홀구,미추홀구,0
2,senior_support,30s,female,미추홀구,미추홀구,1
2,tech_service,20s,female,미추홀구,미추홀구,1
2,cleaning,40s,male,미추홀구,미추홀구,1
3,pest_control,40s,female,미추홀구,미추홀구,0
2,cleaning,20s,male,미추홀구,미추홀구,1
3,pest_control,40s,male,미추홀구,미추홀구,1
1,cleaning,30s,female,미추홀구,미추홀구,0
3,pest_control,20s,male,미추홀구,미추홀구,0
2,senior_support,50s+,male,미추홀구,미추홀구,0
3,cleaning,20s,female,미추홀구,미추홀구,0
3,pest_control,40s,female,미추홀구,미추홀구,0
1,pest_control,20s,male,미추홀구,미추홀구,1
1,senior_support,40s,male,미추홀구,미추홀구,1
3,life_helper,20s,female,미추홀구,미추홀구,1
2,tech_service,30s,female,미추홀구,미추홀구,1
1,tech_service,50s+,male,미추홀구,미추홀구,1
1,senior_support,20s,female,미추홀구,미추홀구,0
2,tech_service,30s,female,미추홀구,미추홀구,0
2,life_helper,50s+,male,미추홀구,미추홀구,1
3,cleaning,40s,male,미추홀구,미추홀구,0
2,pest_control,30s,male,미추홀구,미추홀구,0
1,cleaning,40s,female,미추홀구,미추홀구,1
2,cleaning,40s,male,미추홀구,미추홀구,0
1,cleaning,30s,female,미추홀구,미추홀구,1
3,tech_service,20s,male,미추홀구,미추홀구,0
1,pest_control,50s+,female,미추홀구,미추홀구,1
2,tech_service,40s,male,미추홀구,미추홀구,1
3,life_helper,50s+,male,미추홀구,미추홀구,0
2,life_helper,50s+,male,미추홀구,미추홀구,1
1,tech_service,20s,female,미추홀구,미추홀구,0
2,pest_control,50s+,male,미추홀구,미추홀구,0
1,pest_control,50s+,female,미추홀구,미추홀구,1
2,pest_control,20s,male,미추홀구,미추홀구,0
2,senior_support,20s,male,미추홀구,미추홀구,1
1,life_helper,30s,male,미추홀구,미추홀구,1
1,life_helper,30s,male,미추홀구,미추홀구,0
1,pest_control,50s+,female,미추홀구,미추홀구,1
1,life_helper,20s,male,미추홀구,미추홀구,1
1,repair,40s,female,미추홀구,미추홀구,0
1,tech_service,50s+,female,미추홀구,미추홀구,1
1,senior_support,30s,male,미추홀구,미추홀구,1
2,cleaning,40s,female,미추홀구,미추홀구,0
1,repair,50s+,female,미추홀구,미추홀구,0
1,repair,30s,male,미추홀구,미추홀구,1
1,pest_control,20s,male,미추홀구,미추홀구,1
1,cleaning,50s+,female,미추홀구,미추홀구,1
1,life_helper,40s,female,미추홀구,미추홀구,0
1,cleaning,30s,female,미추홀구,미추홀구,1
